ID,GLUE Score,Synaptic Diversity,Synaptic Diversity Normalized,Synaptic Saliency,Synaptic Saliency Normalized,Activation Distance,Activation Distance Normalized,Jacobian Score,Jacobian Score Normalized,Number of Parameters,Head Importance,Head Importance Normalized,Head Confidence,Head Confidence Normalized,Head Softmax Confidence,Head Softmax Confidence Normalized
91,70.71375,0.0,nan,0.020609790459275246,0.0014721279731020331,1601366016.0,160136608.0,-100565.78955252565,0.5628594056435171,13007511,0.01904221624135971,0.0019042216008529067,4.597185134887695,0.5746481418609619,0.12591096758842468,0.03147774189710617
92,64.02125000000001,0.0,nan,0.037878572940826416,0.009469643235206604,316169856.0,158084928.0,-100329.52782952592,0.5544156186562885,5716480,0.006727088708430529,0.0008408860885538161,3.30232834815979,0.41279104351997375,0.003937866073101759,0.0019689330365508795
93,63.8475,0.0,nan,0.016069874167442322,0.0020087342709302902,991843072.0,165307184.0,-100356.43776147677,0.5568062007778654,9754377,0.007889410480856895,0.0011270586401224136,2.886258602142334,0.48104310035705566,0.00399312749505043,0.001996563747525215
94,73.48124999999999,0.0,nan,0.01553270872682333,0.0012943923939019442,1265829760.0,158228720.0,-100416.75374390218,0.5664710667546393,11201545,0.0056953467428684235,0.0004746122285723686,6.567201614379883,0.5970183610916138,0.02162427082657814,0.005406067706644535
95,70.20375,0.0,nan,0.022503109648823738,0.0018752592150121927,1239218432.0,154902304.0,-100550.93498750583,0.5615319979295464,11002762,0.01553584635257721,0.001553584705106914,4.830465316772461,0.5367183685302734,0.12570369243621826,0.031425923109054565
96,71.2175,0.0,nan,0.013056368567049503,0.0010880307527258992,1188012928.0,148501616.0,-100699.66039963116,0.5648260968149323,11033088,0.014222308062016964,0.0015802565030753613,5.211490154266357,0.5790544748306274,0.1260491907596588,0.0315122976899147
97,67.5775,0.0,nan,0.021063052117824554,0.0035105086863040924,632848640.0,158212160.0,-100335.41848506237,0.5580153771641889,7653637,0.005690001416951418,0.0008128573535941541,3.0325191020965576,0.5054198503494263,0.004087318200618029,0.0020436591003090143
98,68.37499999999999,0.0,nan,0.020644698292016983,0.002580587286502123,539859200.0,134964800.0,-100453.45530687504,0.5667177153752436,6973714,0.007156717125326395,0.0005505167064256966,9.061800956726074,0.8238000869750977,0.06652028113603592,0.01663007028400898
99,70.715,0.0,nan,0.02198275551199913,0.0018318963702768087,1321388544.0,165173568.0,-100648.70208243505,0.5500608164277694,11105683,0.007689096499234438,0.0006407580804079771,5.801758766174316,0.5801758766174316,0.021603243425488472,0.005400810856372118
100,71.6275,0.0,nan,0.02418525516986847,0.0020154379308223724,1160002048.0,145000256.0,-100582.39252020732,0.5624696405576626,10937226,0.017923541367053986,0.00199150457046926,6.784992218017578,0.8481240272521973,0.08061444759368896,0.02015361189842224
